GeneID,GSM1543544,GSM1543545,GSM1543546,GSM1543547
79574,1234,2,1,2
25975,29,2,6,22
4536,228229,217241,312916,615216
6847,6,2,9,2
164284,114,22,45,26
92241,556,79,530,206
9182,41,14,4,47
26049,8,5,7,79
91603,432,134,545,321
116443,23,8,2,9
4540,65085,42452,110111,138050
29883,592,669,2603,1681
25829,1426,186,2405,583
2475,820,612,1346,1087
192683,1472,1807,1282,1121
25925,287,98,1658,137
115701,1295,524,3995,879
57795,2,1,0,1
4114,0,0,0,0
9860,256,390,950,378
4512,741159,1225761,1316805,2543622
4860,2883,4223,1790,5297
5083,5,12,10,9
376132,7,1,3,1
2710,301,1705,431,3324
22887,649,307,12743,674
140467,3897,3358,2554,1532
113402,1967,721,1303,953
919,429,51,136,34
2913,5,2,8,2
283489,139,161,310,163
22876,710,300,408,325
9824,58,0,48,0
56670,26,538,37,770
3151,9196,5431,4352,3848
140606,13581,8066,1779,1820
51465,1467,656,1329,791
57165,64,19,14,16
4976,881,496,1163,1033
9909,712,211,3399,482
6263,78,22,21,67
11179,843,606,258,300
4537,404330,483793,185030,905442
112970,232,144,278,189
92235,6,3,2,3
51714,2629,1075,3078,2613
22899,469,161,594,263
9760,58,26,51,49
1066,76,177,1,34
916,607,17,193,78
9853,1177,244,1060,729
100129271,0,0,0,0
11153,270,33,264,125
58505,3163,868,1264,1183
91300,1926,816,1517,712
116461,491,1257,470,530
26046,169,35,903,232
146923,360,219,943,424
100129792,5906,24092,185,1357
169436,29,30,15,18
2869,414,43,879,144
55253,504,172,699,366
25853,556,140,583,512
57713,247,14,790,69
142689,10,13,7,6
114824,18,10,2,5
150771,55,9,41,16
4538,502378,545686,580572,1405414
23137,299,150,678,270
4535,163700,241446,144330,515211
139170,183,7,0,109
55170,222,201,499,326
149345,560,205,536,326
85457,245,279,1781,460
830,2014,1058,10481,3657
4508,315673,444564,240810,794079
7150,1039,271,2413,1274
9055,351,27,133,48
80823,83,94,229,135
4215,547,133,1799,543
3897,26,79,78,363
6721,990,966,3282,1479
339448,458,204,526,378
5455,716,339,3220,710
221002,127,26,218,64
51490,1450,2802,500,885
6170,199182,54859,14529,20340
9666,627,251,442,493
9851,320,101,507,216
9937,195,66,248,207
79065,1488,1675,3506,1114
9722,3,2,81,41
158511,1,1,2,0
353,4677,7898,1915,1947
9737,231,167,1176,655
9755,311,311,1250,338
57692,112,29,428,85
154467,2204,1194,589,418
4514,609584,1352404,341488,1645831
80108,75,43,245,49
134548,84,75,2,134
84456,231,54,236,163
1756,320,162,220,189
9848,741,1058,4967,911
101928198,741,1058,4967,911
4668,2558,684,2099,1064
23381,2396,2074,6712,1886
26128,605,156,730,478
7052,9373,327,1942,750
54470,1415,148,1289,654
9867,2053,1023,3624,2064
6096,90,34,3,18
259230,525,231,785,564
343406,0,0,0,0
128368,0,0,0,0
406887,0,0,0,0
494324,0,0,0,0
407034,0,0,0,0
406882,0,0,0,0
554210,0,0,0,8
494329,0,0,0,0
554213,0,0,0,0
442910,0,0,0,0
406951,0,0,0,0
442908,0,0,0,0
406901,0,0,1,0
554212,0,0,0,0
442915,0,0,0,0
574433,0,0,0,0
494326,0,0,0,0
406904,0,0,0,0
494330,0,0,0,0
442907,0,1,2,3
406896,6,1,2,2
442914,0,0,0,0
406885,0,0,0,2
442916,0,0,0,0
494337,0,0,0,0
406895,0,0,0,0
407002,0,3,1,1
406992,37,0,35,3
442904,0,0,0,0
494327,4,1,2,3
494323,0,0,0,0
442898,1,0,1,2
442891,0,0,0,0
406894,0,0,0,0
442897,0,0,0,0
406888,0,1,1,0
407015,0,0,0,1
406918,0,0,0,0
442890,0,0,0,0
442909,0,1,0,0
406940,0,0,0,0
494328,0,0,0,0
442900,0,0,0,0
574434,0,0,0,0
407032,1,0,5,1
442917,0,0,0,0
442895,0,0,0,0
442911,0,0,0,0
574413,0,0,0,0
693121,0,0,0,0
407017,0,0,0,0
442892,0,0,0,0
494332,0,0,0,0
100126355,0,0,0,0
554214,0,0,0,0
406886,4,3,5,1
406893,0,0,0,0
442918,0,0,0,0
442896,0,0,0,0
406890,0,0,0,1
442905,0,0,0,0
407033,0,0,0,0
494334,0,0,0,0
406990,0,0,0,0
407053,0,0,0,0
406913,2,0,3,0
406881,0,0,0,1
442919,0,0,0,0
442912,0,0,0,0
442903,0,0,1,0
407035,0,0,0,0
406891,0,0,4,0
26766,0,0,0,0
677837,13,0,5,6
100169763,4,5,0,0
124905422,4,5,0,0
124905424,4,5,0,0
124905425,4,5,0,0
124905426,4,5,0,0
124905427,4,5,0,0
124905428,4,5,0,0
124905429,4,5,0,0
124905430,4,5,0,0
124905431,4,5,0,0
124905432,4,5,0,0
124905433,4,5,0,0
124905434,4,5,0,0
124905435,4,5,0,0
124905436,4,5,0,0
124905437,4,5,0,0
124905438,4,5,0,0
124905754,4,5,0,0
124905755,4,5,0,0
124905756,4,5,0,0
124905757,4,5,0,0
124905758,4,5,0,0
124905759,4,5,0,0
124905760,4,5,0,0
124905761,4,5,0,0
124905762,4,5,0,0
124905763,4,5,0,0
124905764,4,5,0,0
124905765,4,5,0,0
124905768,4,5,0,0
124905769,4,5,0,0
124905770,4,5,0,0
124905771,4,5,0,0
124905772,4,5,0,0
124905773,4,5,0,0
124905774,4,5,0,0
124905775,4,5,0,0
124905776,4,5,0,0
124905777,4,5,0,0
124905778,4,5,0,0
124905779,4,5,0,0
124905780,4,5,0,0
124905781,4,5,0,0
124905782,4,5,0,0
124905783,4,5,0,0
124905784,4,5,0,0
124905785,4,5,0,0
124905786,4,5,0,0
124905787,4,5,0,0
124905788,4,5,0,0
124905791,4,5,0,0
124905792,4,5,0,0
124905793,4,5,0,0
124905794,4,5,0,0
124905795,4,5,0,0
124905796,4,5,0,0
124905797,4,5,0,0
124905798,4,5,0,0
124905800,4,5,0,0
124905801,4,5,0,0
124905802,4,5,0,0
124905803,4,5,0,0
124905804,4,5,0,0
124905805,4,5,0,0
124905807,4,5,0,0
124905819,4,5,0,0
124905822,4,5,0,0
124905823,4,5,0,0
124905824,4,5,0,0
124905825,4,5,0,0
124905826,4,5,0,0
124905827,4,5,0,0
124905828,4,5,0,0
124905829,4,5,0,0
124905830,4,5,0,0
124905831,4,5,0,0
124905832,4,5,0,0
124905833,4,5,0,0
124905834,4,5,0,0
124905835,4,5,0,0
124905836,4,5,0,0
124905837,4,5,0,0
124905838,4,5,0,0
124905839,4,5,0,0
124905840,4,5,0,0
124905841,4,5,0,0
124905842,4,5,0,0
124905843,4,5,0,0
124905844,4,5,0,0
124905845,4,5,0,0
124905846,4,5,0,0
619505,0,0,0,0
100033808,0,0,0,0
100169762,4,5,0,0
124905422,4,5,0,0
124905424,4,5,0,0
124905425,4,5,0,0
124905426,4,5,0,0
124905427,4,5,0,0
124905428,4,5,0,0
124905429,4,5,0,0
124905430,4,5,0,0
124905431,4,5,0,0
124905432,4,5,0,0
124905433,4,5,0,0
124905434,4,5,0,0
124905435,4,5,0,0
124905436,4,5,0,0
124905437,4,5,0,0
124905438,4,5,0,0
124905754,4,5,0,0
124905755,4,5,0,0
124905756,4,5,0,0
124905757,4,5,0,0
124905758,4,5,0,0
124905759,4,5,0,0
124905760,4,5,0,0
124905761,4,5,0,0
124905762,4,5,0,0
124905763,4,5,0,0
124905764,4,5,0,0
124905765,4,5,0,0
124905768,4,5,0,0
124905769,4,5,0,0
124905770,4,5,0,0
124905771,4,5,0,0
124905772,4,5,0,0
124905773,4,5,0,0
124905774,4,5,0,0
124905775,4,5,0,0
124905776,4,5,0,0
124905777,4,5,0,0
124905778,4,5,0,0
124905779,4,5,0,0
124905780,4,5,0,0
124905781,4,5,0,0
124905782,4,5,0,0
124905783,4,5,0,0
124905784,4,5,0,0
124905785,4,5,0,0
124905786,4,5,0,0
124905787,4,5,0,0
124905788,4,5,0,0
124905791,4,5,0,0
124905792,4,5,0,0
124905793,4,5,0,0
124905794,4,5,0,0
124905795,4,5,0,0
124905796,4,5,0,0
124905797,4,5,0,0
124905798,4,5,0,0
124905800,4,5,0,0
124905801,4,5,0,0
124905802,4,5,0,0
124905803,4,5,0,0
124905804,4,5,0,0
124905805,4,5,0,0
124905807,4,5,0,0
124905819,4,5,0,0
124905822,4,5,0,0
124905823,4,5,0,0
124905824,4,5,0,0
124905825,4,5,0,0
124905826,4,5,0,0
124905827,4,5,0,0
124905828,4,5,0,0
124905829,4,5,0,0
124905830,4,5,0,0
124905831,4,5,0,0
124905832,4,5,0,0
124905833,4,5,0,0
124905834,4,5,0,0
124905835,4,5,0,0
124905836,4,5,0,0
124905837,4,5,0,0
124905838,4,5,0,0
124905839,4,5,0,0
124905840,4,5,0,0
124905841,4,5,0,0
124905842,4,5,0,0
124905843,4,5,0,0
124905844,4,5,0,0
124905845,4,5,0,0
124905846,4,5,0,0
100169754,4,5,0,0
100169763,4,5,0,0
124905422,4,5,0,0
124905424,4,5,0,0
124905425,4,5,0,0
124905426,4,5,0,0
124905427,4,5,0,0
124905428,4,5,0,0
124905429,4,5,0,0
124905430,4,5,0,0
124905431,4,5,0,0
124905432,4,5,0,0
124905433,4,5,0,0
124905434,4,5,0,0
124905435,4,5,0,0
124905436,4,5,0,0
124905437,4,5,0,0
124905438,4,5,0,0
124905754,4,5,0,0
124905755,4,5,0,0
124905756,4,5,0,0
124905757,4,5,0,0
124905758,4,5,0,0
124905759,4,5,0,0
124905760,4,5,0,0
124905761,4,5,0,0
124905762,4,5,0,0
124905763,4,5,0,0
124905764,4,5,0,0
124905765,4,5,0,0
124905768,4,5,0,0
124905769,4,5,0,0
124905770,4,5,0,0
124905771,4,5,0,0
124905772,4,5,0,0
124905773,4,5,0,0
124905774,4,5,0,0
124905775,4,5,0,0
124905776,4,5,0,0
124905777,4,5,0,0
124905778,4,5,0,0
124905779,4,5,0,0
124905780,4,5,0,0
124905781,4,5,0,0
124905782,4,5,0,0
124905783,4,5,0,0
124905784,4,5,0,0
124905785,4,5,0,0
124905786,4,5,0,0
124905787,4,5,0,0
124905788,4,5,0,0
124905791,4,5,0,0
124905792,4,5,0,0
124905793,4,5,0,0
124905794,4,5,0,0
124905795,4,5,0,0
124905796,4,5,0,0
124905797,4,5,0,0
124905798,4,5,0,0
124905800,4,5,0,0
124905801,4,5,0,0
124905802,4,5,0,0
124905803,4,5,0,0
124905804,4,5,0,0
124905805,4,5,0,0
124905807,4,5,0,0
124905819,4,5,0,0
124905822,4,5,0,0
124905823,4,5,0,0
124905824,4,5,0,0
124905825,4,5,0,0
124905826,4,5,0,0
124905827,4,5,0,0
124905828,4,5,0,0
124905829,4,5,0,0
124905830,4,5,0,0
124905831,4,5,0,0
124905832,4,5,0,0
124905833,4,5,0,0
124905834,4,5,0,0
124905835,4,5,0,0
124905836,4,5,0,0
124905837,4,5,0,0
124905838,4,5,0,0
124905839,4,5,0,0
124905840,4,5,0,0
124905841,4,5,0,0
124905842,4,5,0,0
124905843,4,5,0,0
124905844,4,5,0,0
124905845,4,5,0,0
124905846,4,5,0,0
26829,0,1,0,0
100169751,4,5,0,0
124905422,4,5,0,0
124905424,4,5,0,0
124905425,4,5,0,0
124905426,4,5,0,0
124905427,4,5,0,0
124905428,4,5,0,0
124905429,4,5,0,0
124905430,4,5,0,0
124905431,4,5,0,0
124905432,4,5,0,0
124905433,4,5,0,0
124905434,4,5,0,0
124905435,4,5,0,0
124905436,4,5,0,0
124905437,4,5,0,0
124905438,4,5,0,0
124905754,4,5,0,0
124905755,4,5,0,0
124905756,4,5,0,0
124905757,4,5,0,0
124905758,4,5,0,0
124905759,4,5,0,0
124905760,4,5,0,0
124905761,4,5,0,0
124905762,4,5,0,0
124905763,4,5,0,0
124905764,4,5,0,0
124905765,4,5,0,0
124905768,4,5,0,0
124905769,4,5,0,0
124905770,4,5,0,0
124905771,4,5,0,0
124905772,4,5,0,0
124905773,4,5,0,0
124905774,4,5,0,0
124905775,4,5,0,0
124905776,4,5,0,0
124905777,4,5,0,0
124905778,4,5,0,0
124905779,4,5,0,0
124905780,4,5,0,0
124905781,4,5,0,0
124905782,4,5,0,0
124905783,4,5,0,0
124905784,4,5,0,0
124905785,4,5,0,0
124905786,4,5,0,0
124905787,4,5,0,0
124905788,4,5,0,0
124905791,4,5,0,0
124905792,4,5,0,0
124905793,4,5,0,0
124905794,4,5,0,0
124905795,4,5,0,0
124905796,4,5,0,0
124905797,4,5,0,0
124905798,4,5,0,0
124905800,4,5,0,0
124905801,4,5,0,0
124905802,4,5,0,0
124905803,4,5,0,0
124905804,4,5,0,0
124905805,4,5,0,0
124905807,4,5,0,0
124905819,4,5,0,0
124905822,4,5,0,0
124905823,4,5,0,0
124905824,4,5,0,0
124905825,4,5,0,0
124905826,4,5,0,0
124905827,4,5,0,0
124905828,4,5,0,0
124905829,4,5,0,0
124905830,4,5,0,0
124905831,4,5,0,0
124905832,4,5,0,0
124905833,4,5,0,0
124905834,4,5,0,0
124905835,4,5,0,0
124905836,4,5,0,0
124905837,4,5,0,0
124905838,4,5,0,0
124905839,4,5,0,0
124905840,4,5,0,0
124905841,4,5,0,0
124905842,4,5,0,0
124905843,4,5,0,0
124905844,4,5,0,0
124905845,4,5,0,0
124905846,4,5,0,0
26828,0,0,0,0
767583,0,0,0,1
100169756,4,5,0,0
124905422,4,5,0,0
124905424,4,5,0,0
124905425,4,5,0,0
124905426,4,5,0,0
124905427,4,5,0,0
124905428,4,5,0,0
124905429,4,5,0,0
124905430,4,5,0,0
124905431,4,5,0,0
124905432,4,5,0,0
124905433,4,5,0,0
124905434,4,5,0,0
124905435,4,5,0,0
124905436,4,5,0,0
124905437,4,5,0,0
124905438,4,5,0,0
124905754,4,5,0,0
124905755,4,5,0,0
124905756,4,5,0,0
124905757,4,5,0,0
124905758,4,5,0,0
124905759,4,5,0,0
124905760,4,5,0,0
124905761,4,5,0,0
124905762,4,5,0,0
124905763,4,5,0,0
124905764,4,5,0,0
124905765,4,5,0,0
124905768,4,5,0,0
124905769,4,5,0,0
124905770,4,5,0,0
124905771,4,5,0,0
124905772,4,5,0,0
124905773,4,5,0,0
124905774,4,5,0,0
124905775,4,5,0,0
124905776,4,5,0,0
124905777,4,5,0,0
124905778,4,5,0,0
124905779,4,5,0,0
124905780,4,5,0,0
124905781,4,5,0,0
124905782,4,5,0,0
124905783,4,5,0,0
124905784,4,5,0,0
124905785,4,5,0,0
124905786,4,5,0,0
124905787,4,5,0,0
124905788,4,5,0,0
124905791,4,5,0,0
124905792,4,5,0,0
124905793,4,5,0,0
124905794,4,5,0,0
124905795,4,5,0,0
124905796,4,5,0,0
124905797,4,5,0,0
124905798,4,5,0,0
124905800,4,5,0,0
124905801,4,5,0,0
124905802,4,5,0,0
124905803,4,5,0,0
124905804,4,5,0,0
124905805,4,5,0,0
124905807,4,5,0,0
124905819,4,5,0,0
124905822,4,5,0,0
124905823,4,5,0,0
124905824,4,5,0,0
124905825,4,5,0,0
124905826,4,5,0,0
124905827,4,5,0,0
124905828,4,5,0,0
124905829,4,5,0,0
124905830,4,5,0,0
124905831,4,5,0,0
124905832,4,5,0,0
124905833,4,5,0,0
124905834,4,5,0,0
124905835,4,5,0,0
124905836,4,5,0,0
124905837,4,5,0,0
124905838,4,5,0,0
124905839,4,5,0,0
124905840,4,5,0,0
124905841,4,5,0,0
124905842,4,5,0,0
124905843,4,5,0,0
124905844,4,5,0,0
124905845,4,5,0,0
124905846,4,5,0,0
692053,1,0,1,0
100033449,0,0,0,0
677814,14,0,4,3
100033801,0,0,0,0
26831,1,1,1,0
595100,0,0,0,0
767577,0,0,0,0
767592,0,1,0,0
26818,1,0,0,0
595097,0,0,0,0
100033803,0,0,0,0
100033437,0,0,0,0
26815,0,0,0,0
692227,154,59,21,30
100033446,0,0,0,0
619565,0,0,1,3
767581,0,0,0,0
100033603,0,0,0,0
100169761,4,5,0,0
124905422,4,5,0,0
124905424,4,5,0,0
124905425,4,5,0,0
124905426,4,5,0,0
124905427,4,5,0,0
124905428,4,5,0,0
124905429,4,5,0,0
124905430,4,5,0,0
124905431,4,5,0,0
124905432,4,5,0,0
124905433,4,5,0,0
124905434,4,5,0,0
124905435,4,5,0,0
124905436,4,5,0,0
124905437,4,5,0,0
124905438,4,5,0,0
124905754,4,5,0,0
124905755,4,5,0,0
124905756,4,5,0,0
124905757,4,5,0,0
124905758,4,5,0,0
124905759,4,5,0,0
124905760,4,5,0,0
124905761,4,5,0,0
124905762,4,5,0,0
124905763,4,5,0,0
124905764,4,5,0,0
124905765,4,5,0,0
124905768,4,5,0,0
124905769,4,5,0,0
124905770,4,5,0,0
124905771,4,5,0,0
124905772,4,5,0,0
124905773,4,5,0,0
124905774,4,5,0,0
124905775,4,5,0,0
124905776,4,5,0,0
124905777,4,5,0,0
124905778,4,5,0,0
124905779,4,5,0,0
124905780,4,5,0,0
124905781,4,5,0,0
124905782,4,5,0,0
124905783,4,5,0,0
124905784,4,5,0,0
124905785,4,5,0,0
124905786,4,5,0,0
124905787,4,5,0,0
124905788,4,5,0,0
124905791,4,5,0,0
124905792,4,5,0,0
124905793,4,5,0,0
124905794,4,5,0,0
124905795,4,5,0,0
124905796,4,5,0,0
124905797,4,5,0,0
124905798,4,5,0,0
124905800,4,5,0,0
124905801,4,5,0,0
124905802,4,5,0,0
124905803,4,5,0,0
124905804,4,5,0,0
124905805,4,5,0,0
124905807,4,5,0,0
124905819,4,5,0,0
124905822,4,5,0,0
124905823,4,5,0,0
124905824,4,5,0,0
124905825,4,5,0,0
124905826,4,5,0,0
124905827,4,5,0,0
124905828,4,5,0,0
124905829,4,5,0,0
124905830,4,5,0,0
124905831,4,5,0,0
124905832,4,5,0,0
124905833,4,5,0,0
124905834,4,5,0,0
124905835,4,5,0,0
124905836,4,5,0,0
124905837,4,5,0,0
124905838,4,5,0,0
124905839,4,5,0,0
124905840,4,5,0,0
124905841,4,5,0,0
124905842,4,5,0,0
124905843,4,5,0,0
124905844,4,5,0,0
124905845,4,5,0,0
124905846,4,5,0,0
767594,0,0,0,0
767597,0,0,0,0
100033451,0,0,0,0
677849,1,0,2,0
100033458,0,0,0,0
100033440,0,0,0,0
56664,1,0,0,0
767612,0,0,0,0
26832,2,0,0,0
100033456,0,0,0,0
26830,0,1,0,0
767566,0,0,0,0
26816,0,0,0,0
767588,0,1,0,0
6043,2,0,0,0
100169759,4,5,0,0
124905422,4,5,0,0
124905424,4,5,0,0
124905425,4,5,0,0
124905426,4,5,0,0
124905427,4,5,0,0
124905428,4,5,0,0
124905429,4,5,0,0
124905430,4,5,0,0
124905431,4,5,0,0
124905432,4,5,0,0
124905433,4,5,0,0
124905434,4,5,0,0
124905435,4,5,0,0
124905436,4,5,0,0
124905437,4,5,0,0
124905438,4,5,0,0
124905754,4,5,0,0
124905755,4,5,0,0
124905756,4,5,0,0
124905757,4,5,0,0
124905758,4,5,0,0
124905759,4,5,0,0
124905760,4,5,0,0
124905761,4,5,0,0
124905762,4,5,0,0
124905763,4,5,0,0
124905764,4,5,0,0
124905765,4,5,0,0
124905768,4,5,0,0
124905769,4,5,0,0
124905770,4,5,0,0
124905771,4,5,0,0
124905772,4,5,0,0
124905773,4,5,0,0
124905774,4,5,0,0
124905775,4,5,0,0
124905776,4,5,0,0
124905777,4,5,0,0
124905778,4,5,0,0
124905779,4,5,0,0
124905780,4,5,0,0
124905781,4,5,0,0
124905782,4,5,0,0
124905783,4,5,0,0
124905784,4,5,0,0
124905785,4,5,0,0
124905786,4,5,0,0
124905787,4,5,0,0
124905788,4,5,0,0
124905791,4,5,0,0
124905792,4,5,0,0
124905793,4,5,0,0
124905794,4,5,0,0
124905795,4,5,0,0
124905796,4,5,0,0
124905797,4,5,0,0
124905798,4,5,0,0
124905800,4,5,0,0
124905801,4,5,0,0
124905802,4,5,0,0
124905803,4,5,0,0
124905804,4,5,0,0
124905805,4,5,0,0
124905807,4,5,0,0
124905819,4,5,0,0
124905822,4,5,0,0
124905823,4,5,0,0
124905824,4,5,0,0
124905825,4,5,0,0
124905826,4,5,0,0
124905827,4,5,0,0
124905828,4,5,0,0
124905829,4,5,0,0
124905830,4,5,0,0
124905831,4,5,0,0
124905832,4,5,0,0
124905833,4,5,0,0
124905834,4,5,0,0
124905835,4,5,0,0
124905836,4,5,0,0
124905837,4,5,0,0
124905838,4,5,0,0
124905839,4,5,0,0
124905840,4,5,0,0
124905841,4,5,0,0
124905842,4,5,0,0
124905843,4,5,0,0
124905844,4,5,0,0
124905845,4,5,0,0
124905846,4,5,0,0
677840,0,0,0,0
767568,0,0,0,0
100169768,4,5,0,0
124905422,4,5,0,0
124905424,4,5,0,0
124905425,4,5,0,0
124905426,4,5,0,0
124905427,4,5,0,0
124905428,4,5,0,0
124905429,4,5,0,0
124905430,4,5,0,0
124905431,4,5,0,0
124905432,4,5,0,0
124905433,4,5,0,0
124905434,4,5,0,0
124905435,4,5,0,0
124905436,4,5,0,0
124905437,4,5,0,0
124905438,4,5,0,0
124905754,4,5,0,0
124905755,4,5,0,0
124905756,4,5,0,0
124905757,4,5,0,0
124905758,4,5,0,0
124905759,4,5,0,0
124905760,4,5,0,0
124905761,4,5,0,0
124905762,4,5,0,0
124905763,4,5,0,0
124905764,4,5,0,0
124905765,4,5,0,0
124905768,4,5,0,0
124905769,4,5,0,0
124905770,4,5,0,0
124905771,4,5,0,0
124905772,4,5,0,0
124905773,4,5,0,0
124905774,4,5,0,0
124905775,4,5,0,0
124905776,4,5,0,0
124905777,4,5,0,0
124905778,4,5,0,0
124905779,4,5,0,0
124905780,4,5,0,0
124905781,4,5,0,0
124905782,4,5,0,0
124905783,4,5,0,0
124905784,4,5,0,0
124905785,4,5,0,0
124905786,4,5,0,0
124905787,4,5,0,0
124905788,4,5,0,0
124905791,4,5,0,0
124905792,4,5,0,0
124905793,4,5,0,0
124905794,4,5,0,0
124905795,4,5,0,0
124905796,4,5,0,0
124905797,4,5,0,0
124905798,4,5,0,0
124905800,4,5,0,0
124905801,4,5,0,0
124905802,4,5,0,0
124905803,4,5,0,0
124905804,4,5,0,0
124905805,4,5,0,0
124905807,4,5,0,0
124905819,4,5,0,0
124905822,4,5,0,0
124905823,4,5,0,0
124905824,4,5,0,0
124905825,4,5,0,0
124905826,4,5,0,0
124905827,4,5,0,0
124905828,4,5,0,0
124905829,4,5,0,0
124905830,4,5,0,0
124905831,4,5,0,0
124905832,4,5,0,0
124905833,4,5,0,0
124905834,4,5,0,0
124905835,4,5,0,0
124905836,4,5,0,0
124905837,4,5,0,0
124905838,4,5,0,0
124905839,4,5,0,0
124905840,4,5,0,0
124905841,4,5,0,0
124905842,4,5,0,0
124905843,4,5,0,0
124905844,4,5,0,0
124905845,4,5,0,0
124905846,4,5,0,0
100169755,4,5,0,0
124905422,4,5,0,0
124905424,4,5,0,0
124905425,4,5,0,0
124905426,4,5,0,0
124905427,4,5,0,0
124905428,4,5,0,0
124905429,4,5,0,0
124905430,4,5,0,0
124905431,4,5,0,0
124905432,4,5,0,0
124905433,4,5,0,0
124905434,4,5,0,0
124905435,4,5,0,0
124905436,4,5,0,0
124905437,4,5,0,0
124905438,4,5,0,0
124905754,4,5,0,0
124905755,4,5,0,0
124905756,4,5,0,0
124905757,4,5,0,0
124905758,4,5,0,0
124905759,4,5,0,0
124905760,4,5,0,0
124905761,4,5,0,0
124905762,4,5,0,0
124905763,4,5,0,0
124905764,4,5,0,0
124905765,4,5,0,0
124905768,4,5,0,0
124905769,4,5,0,0
124905770,4,5,0,0
124905771,4,5,0,0
124905772,4,5,0,0
124905773,4,5,0,0
124905774,4,5,0,0
124905775,4,5,0,0
124905776,4,5,0,0
124905777,4,5,0,0
124905778,4,5,0,0
124905779,4,5,0,0
124905780,4,5,0,0
124905781,4,5,0,0
124905782,4,5,0,0
124905783,4,5,0,0
124905784,4,5,0,0
124905785,4,5,0,0
124905786,4,5,0,0
124905787,4,5,0,0
124905788,4,5,0,0
124905791,4,5,0,0
124905792,4,5,0,0
124905793,4,5,0,0
124905794,4,5,0,0
124905795,4,5,0,0
124905796,4,5,0,0
124905797,4,5,0,0
124905798,4,5,0,0
124905800,4,5,0,0
124905801,4,5,0,0
124905802,4,5,0,0
124905803,4,5,0,0
124905804,4,5,0,0
124905805,4,5,0,0
124905807,4,5,0,0
124905819,4,5,0,0
124905822,4,5,0,0
124905823,4,5,0,0
124905824,4,5,0,0
124905825,4,5,0,0
124905826,4,5,0,0
124905827,4,5,0,0
124905828,4,5,0,0
124905829,4,5,0,0
124905830,4,5,0,0
124905831,4,5,0,0
124905832,4,5,0,0
124905833,4,5,0,0
124905834,4,5,0,0
124905835,4,5,0,0
124905836,4,5,0,0
124905837,4,5,0,0
124905838,4,5,0,0
124905839,4,5,0,0
124905840,4,5,0,0
124905841,4,5,0,0
124905842,4,5,0,0
124905843,4,5,0,0
124905844,4,5,0,0
124905845,4,5,0,0
124905846,4,5,0,0
100124536,0,0,0,0
100036563,0,0,0,0
767603,0,0,0,0
767606,0,0,0,0
727676,0,0,0,0
100033815,0,0,0,0
